fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,total_sulfur_dioxide,density,ph,sulphates,alcohol,quality,color
6.4,0.24,0.32,0.95,0.040999999999999995,131.0,0.9903299999999999,3.25,0.35,11.8,5,1
7.3,0.2,0.29,19.9,0.039,237.0,1.00037,3.1,0.48,9.2,6,1
7.8,0.42,0.23,8.8,0.054000000000000006,215.0,0.9971,3.02,0.58,9.2,6,1
6.8,0.23,0.39,16.1,0.053,194.0,0.9988,3.18,0.64,10.2,6,1
10.4,0.55,0.23,2.7,0.091,48.0,0.9994,3.22,0.64,10.3,6,0
6.3,0.24,0.74,1.4,0.172,108.0,0.9932,3.27,0.39,9.9,6,1
6.1,0.55,0.15,9.8,0.031,125.0,0.9957,3.36,0.47,10.2,6,1
7.7,0.69,0.49,1.8,0.115,112.0,0.9968,3.21,0.71,9.3,5,0
6.1,0.26,0.28,1.7,0.043,98.0,0.98918,3.14,0.44,12.5,6,1
7.3,0.31,0.69,10.2,0.040999999999999995,160.0,0.9977,3.06,0.45,8.6,5,1
7.2,0.19,0.27,11.2,0.061,149.0,0.99772,2.99,0.59,9.3,6,1
6.9,0.25,0.47,8.4,0.042,156.0,0.9960399999999999,3.15,0.55,9.4,6,1
10.0,0.2,0.39,1.4,0.05,152.0,0.9940000000000001,3.0,0.42,10.4,6,1
5.8,0.28,0.3,3.9,0.026000000000000002,105.0,0.9896299999999999,3.26,0.58,12.75,6,1
8.3,0.66,0.15,1.9,0.079,42.0,0.9972,3.31,0.54,9.6,6,0
7.0,0.17,0.36,6.4,0.055,123.0,0.99318,3.11,0.5,11.0,8,1
7.3,0.44,0.2,1.6,0.049,64.0,0.9935,3.38,0.57,11.7,6,0
12.2,0.34,0.5,2.4,0.066,21.0,1.0,3.12,1.18,9.2,6,0
7.1,0.18,0.39,14.5,0.051,156.0,0.9994700000000001,3.35,0.78,9.1,5,1
6.3,0.27,0.18,7.7,0.048,186.0,0.9962,3.23,0.47,9.0,5,1
7.1,0.32,0.29,4.0,0.038,170.0,0.9946299999999999,3.27,0.64,10.2,6,1
6.5,0.26,0.5,8.0,0.051,197.0,0.99536,3.18,0.47,9.5,5,1
10.3,0.17,0.47,1.4,0.037000000000000005,33.0,0.9939,2.89,0.28,9.6,3,1
8.0,0.27,0.33,1.2,0.05,103.0,0.9900200000000001,3.0,0.45,12.4,6,1
6.4,0.27,0.19,1.9,0.085,196.0,0.99516,3.49,0.64,9.5,4,1
7.5,0.42,0.19,6.9,0.040999999999999995,150.0,0.99508,3.23,0.37,10.0,6,1
9.9,0.4,0.53,6.7,0.09699999999999999,19.0,0.9986,3.27,0.82,11.7,7,0
6.4,0.26,0.26,1.1,0.052000000000000005,176.0,0.9930399999999999,3.09,0.54,9.3,5,1
9.0,0.54,0.49,2.9,0.094,110.0,0.9982,3.08,0.61,9.2,5,0
8.3,0.2,0.49,1.7,0.038,167.0,0.9939,3.05,0.37,10.1,6,1
7.2,0.23,0.38,14.3,0.057999999999999996,194.0,0.9979,3.09,0.44,9.0,6,1
7.0,0.4,0.25,1.8,0.05,189.0,0.99174,3.0,0.55,11.4,6,1
6.3,0.13,0.42,1.1,0.043,146.0,0.99066,3.13,0.72,11.2,7,1
6.8,0.64,0.0,2.7,0.12300000000000001,33.0,0.9953799999999999,3.44,0.63,11.3,6,0
7.1,0.26,0.34,14.4,0.067,189.0,0.9986,3.07,0.53,9.1,7,1
10.4,0.41,0.55,3.2,0.076,54.0,0.9996,3.15,0.89,9.9,6,0
6.6,0.24,0.38,8.0,0.042,187.0,0.99577,3.21,0.46,9.2,5,1
7.9,0.66,0.0,1.4,0.096,13.0,0.99569,3.43,0.58,9.5,5,0
8.1,0.19,0.58,16.65,0.049,181.0,1.0006,3.2,0.62,9.1,6,1
6.9,0.19,0.35,13.5,0.038,118.0,0.99546,3.0,0.63,10.7,6,1
6.8,0.17,0.36,1.4,0.036000000000000004,108.0,0.99006,3.19,0.66,12.0,6,1
6.5,0.67,0.0,4.3,0.057,20.0,0.9948799999999999,3.45,0.56,11.8,4,0
7.2,0.23,0.82,1.3,0.149,109.0,0.9930399999999999,2.93,0.42,9.2,6,1
5.7,0.16,0.26,6.3,0.043,113.0,0.9936,3.06,0.58,9.9,6,1
6.8,0.3,0.35,2.8,0.038,164.0,0.9912,3.09,0.53,12.0,6,1
6.9,0.41,0.22,4.2,0.031,102.0,0.993,3.0,0.86,11.6,4,1
8.2,0.31,0.43,7.0,0.047,87.0,0.9962799999999999,3.23,0.64,10.6,5,1
7.7,0.43,0.25,2.6,0.073,63.0,0.99615,3.37,0.58,10.5,6,0
6.1,0.19,0.37,2.6,0.040999999999999995,99.0,0.9915299999999999,3.18,0.5,10.9,6,1
7.8,0.5,0.09,2.2,0.115,42.0,0.9971,3.18,0.62,9.5,5,0
7.2,0.4,0.24,8.5,0.055,151.0,0.99626,3.2,0.52,9.2,5,1
5.5,0.14,0.27,4.6,0.028999999999999998,104.0,0.9949,3.34,0.44,9.0,5,1
6.1,0.28,0.26,1.5,0.03,101.0,0.9889399999999999,3.03,0.41,12.1,6,1
6.3,0.19,0.29,2.0,0.022000000000000002,96.0,0.9890200000000001,3.04,0.54,12.8,7,1
9.0,0.31,0.49,6.9,0.034,91.0,0.9937,2.99,0.34,11.5,5,1
6.7,0.54,0.13,2.0,0.076,36.0,0.9973,3.61,0.64,9.8,5,0
8.4,0.22,0.3,8.9,0.024,118.0,0.99456,2.99,0.34,10.5,6,1
6.9,0.21,0.28,2.4,0.055999999999999994,159.0,0.9944,3.02,0.47,8.8,8,1
5.9,0.35,0.47,2.2,0.11,138.0,0.9932,3.09,0.5,9.1,5,1
7.1,0.31,0.25,11.2,0.048,136.0,0.9966299999999999,3.14,0.4,9.5,5,1
8.5,0.19,0.56,17.3,0.055,169.0,1.00047,3.07,0.67,9.3,6,1
7.3,0.17,0.23,6.3,0.051,240.0,0.9963,3.36,0.54,10.0,6,1
8.3,0.49,0.36,1.8,0.222,16.0,0.998,3.18,0.6,9.5,6,0
7.3,0.28,0.54,12.9,0.049,162.5,0.9984,3.06,0.45,9.1,6,1
12.9,0.5,0.55,2.8,0.07200000000000001,24.0,1.0001200000000001,3.09,0.68,10.9,6,0
7.6,0.31,0.26,1.7,0.073,157.0,0.9938,3.1,0.46,9.8,5,1
6.1,0.6,0.12,1.8,0.05,76.0,0.9926799999999999,3.42,0.48,10.4,4,1
7.5,0.3,0.21,6.55,0.026000000000000002,143.0,0.99244,2.92,0.35,11.1,5,1
6.2,0.23,0.36,17.2,0.039,130.0,0.99946,3.23,0.43,8.8,6,1
7.7,0.6,0.06,2.0,0.079,41.0,0.99697,3.39,0.62,10.1,6,0
6.1,0.41,0.2,12.6,0.032,136.0,0.99516,2.91,0.43,10.6,6,1
8.0,0.45,0.28,10.8,0.051,157.0,0.9957,3.06,0.47,11.4,7,1
7.1,0.735,0.16,1.9,0.1,77.0,0.9966,3.27,0.64,9.3,5,0
10.4,0.52,0.45,2.0,0.08,13.0,0.99774,3.22,0.76,11.4,6,0
6.4,0.29,0.44,3.6,0.19699999999999998,183.0,0.9942,3.01,0.38,9.1,5,1
9.7,0.69,0.32,2.5,0.08800000000000001,91.0,0.9979,3.29,0.62,10.1,5,0
6.6,0.42,0.13,12.8,0.044000000000000004,158.0,0.99772,3.24,0.47,9.0,5,1
6.0,0.17,0.49,1.0,0.034,106.0,0.992,3.21,0.42,9.8,6,1
5.8,0.13,0.22,12.7,0.057999999999999996,183.0,0.9956,3.32,0.42,11.7,6,1
6.6,0.15,0.34,1.0,0.037000000000000005,79.0,0.98949,2.96,0.5,11.7,6,1
6.4,0.29,0.24,3.2,0.037000000000000005,95.0,0.9894200000000001,2.9,0.66,12.6,7,1
12.2,0.45,0.49,1.4,0.075,6.0,0.9969,3.13,0.63,10.4,5,0
7.3,0.74,0.08,1.7,0.094,45.0,0.9957600000000001,3.24,0.5,9.8,5,0
6.8,0.3,0.22,6.2,0.06,190.0,0.9985799999999999,3.18,0.51,9.2,5,1
8.3,0.18,0.37,1.2,0.049,94.0,0.9937,3.18,0.52,10.1,5,1
7.0,0.16,0.36,2.6,0.028999999999999998,98.0,0.99126,3.11,0.37,11.2,7,1
8.3,0.54,0.28,1.9,0.077,40.0,0.9978,3.39,0.61,10.0,6,0
6.9,0.28,0.41,1.4,0.016,55.0,0.9887600000000001,3.16,0.4,13.4,5,1
7.3,0.13,0.32,14.4,0.051,109.0,0.9974,3.2,0.35,9.2,6,1
7.1,0.23,0.28,1.9,0.046,103.0,0.9899700000000001,3.12,0.31,12.0,5,1
9.6,0.68,0.24,2.2,0.087,28.0,0.9988,3.14,0.6,10.2,5,0
7.7,0.6,0.0,2.6,0.055,13.0,0.99639,3.38,0.56,10.8,5,0
6.9,0.26,0.31,7.0,0.039,175.0,0.9937600000000001,3.32,0.49,11.4,6,1
6.8,0.23,0.29,15.4,0.073,173.0,0.9984,3.06,0.41,8.7,6,1
8.5,0.18,0.51,1.75,0.071,88.0,0.99524,3.33,0.76,11.8,7,0
5.2,0.645,0.0,2.15,0.08,28.0,0.99444,3.78,0.61,12.5,6,0
6.7,0.54,0.13,2.0,0.076,36.0,0.9973,3.61,0.64,9.8,5,0
8.2,0.59,0.0,2.5,0.09300000000000001,58.0,1.0002,3.5,0.65,9.3,6,0
6.0,0.24,0.32,6.3,0.03,129.0,0.9946,3.52,0.41,10.4,5,1
7.1,0.59,0.0,2.1,0.091,14.0,0.9948799999999999,3.42,0.55,11.5,7,0
4.8,0.26,0.23,10.6,0.034,111.0,0.99274,3.46,0.28,11.5,7,1
6.9,0.32,0.27,16.0,0.034,185.0,0.9993799999999999,3.34,0.6,9.0,6,1
5.6,0.19,0.46,1.1,0.032,115.0,0.9909,3.36,0.5,10.4,6,1
10.3,0.5,0.42,2.0,0.069,51.0,0.9982,3.16,0.72,11.5,6,0
7.4,0.33,0.26,15.6,0.049,210.0,0.9990700000000001,3.06,0.68,9.5,5,1
11.4,0.6,0.49,2.7,0.085,41.0,0.9994,3.15,0.63,10.5,6,0
7.2,0.63,0.0,1.9,0.09699999999999999,38.0,0.99675,3.37,0.58,9.0,6,0
6.4,0.22,0.3,11.2,0.046,149.0,0.99479,3.21,0.34,10.8,5,1
7.1,0.32,0.4,1.5,0.034,84.0,0.9944,3.42,0.6,10.4,5,1
5.8,0.23,0.31,3.5,0.044000000000000004,158.0,0.98998,3.19,0.37,12.1,7,1
8.0,0.25,0.13,17.2,0.036000000000000004,219.0,0.9996,2.96,0.46,9.7,5,1
6.8,0.52,0.32,13.2,0.044000000000000004,221.0,0.9972,3.27,0.5,9.6,6,1
5.8,0.15,0.32,1.2,0.037000000000000005,119.0,0.9913700000000001,3.19,0.5,10.2,6,1
6.6,0.21,0.49,18.15,0.042,158.0,0.9997,3.28,0.39,8.7,6,1
6.3,0.18,0.22,5.6,0.047,147.0,0.9938299999999999,3.09,0.54,10.0,5,1
6.6,0.21,0.39,2.3,0.040999999999999995,102.0,0.99221,3.22,0.58,10.9,7,1
6.6,0.26,0.38,6.5,0.17,201.0,0.9956,3.19,0.38,9.4,6,1
7.2,0.55,0.09,1.5,0.10800000000000001,151.0,0.9938,3.07,0.57,9.2,4,1
6.0,0.1,0.24,1.1,0.040999999999999995,65.0,0.9927,3.61,0.61,10.3,7,1
8.6,0.16,0.38,3.4,0.04,143.0,0.9932,2.95,0.39,10.2,6,1
7.3,0.25,0.36,2.1,0.034,177.0,0.99085,3.25,0.4,11.9,8,1
7.7,0.43,0.25,2.6,0.073,63.0,0.99615,3.37,0.58,10.5,6,0
6.8,0.27,0.32,1.5,0.044000000000000004,142.0,0.9921,3.1,0.43,9.9,6,1
6.8,0.785,0.0,2.4,0.10400000000000001,30.0,0.9966,3.52,0.55,10.7,6,0
7.7,0.34,0.58,11.1,0.039,151.0,0.9978,3.06,0.49,8.6,5,1
8.6,0.45,0.31,2.6,0.086,50.0,0.9982,3.37,0.91,9.9,6,0
6.8,0.3,0.35,2.8,0.038,164.0,0.9912,3.09,0.53,12.0,6,1
8.0,0.36,0.43,10.1,0.053,146.0,0.9982,3.4,0.46,9.5,6,1
6.7,0.24,0.39,2.9,0.17300000000000001,157.0,0.9937,3.1,0.34,9.4,6,1
6.4,0.29,0.21,9.65,0.040999999999999995,119.0,0.99334,2.99,0.34,10.933333333333302,6,1
6.6,0.13,0.3,4.9,0.057999999999999996,131.0,0.9946,3.51,0.45,10.3,6,1
6.3,0.39,0.35,5.9,0.04,260.0,0.9941,3.12,0.66,10.1,5,1
6.0,0.27,0.3,14.7,0.044000000000000004,144.0,0.99666,3.12,0.53,10.3,6,1
5.6,0.29,0.05,0.8,0.038,30.0,0.9924,3.36,0.35,9.2,5,1
5.7,0.6,0.0,1.4,0.063,18.0,0.9919100000000001,3.45,0.56,12.2,6,0
11.5,0.45,0.5,3.0,0.078,47.0,1.0003,3.26,1.11,11.0,6,0
7.4,0.41,0.24,1.8,0.066,47.0,0.9956,3.37,0.62,10.4,5,0
6.0,0.32,0.3,1.3,0.025,112.0,0.9880200000000001,3.07,0.64,13.3,7,1
8.0,0.28,0.3,8.4,0.03,115.0,0.99192,2.93,0.42,12.3,6,1
7.1,0.26,0.34,14.4,0.067,189.0,0.9986,3.07,0.53,9.1,7,1
7.6,0.35,0.46,14.7,0.047,151.0,0.9970899999999999,3.03,0.53,10.3,5,1
8.3,0.6,0.25,2.2,0.11800000000000001,38.0,0.99616,3.15,0.53,9.8,5,0
7.2,0.58,0.03,2.3,0.077,28.0,0.9956799999999999,3.35,0.52,10.0,5,0
6.5,0.28,0.27,5.2,0.04,179.0,0.9948,3.19,0.69,9.4,6,1
7.9,0.37,0.31,2.85,0.037000000000000005,24.0,0.9911,3.19,0.36,11.9,6,1
6.5,0.24,0.28,1.1,0.034,83.0,0.9892799999999999,3.25,0.33,12.3,6,1
7.5,0.26,0.59,11.8,0.046,164.0,0.9981399999999999,3.17,0.46,8.9,4,1
9.2,0.34,0.54,17.3,0.06,235.0,1.0018200000000002,3.08,0.61,8.8,6,1
7.5,0.705,0.1,13.0,0.044000000000000004,214.0,0.99741,3.1,0.5,9.1,5,1
6.2,0.15,0.27,11.0,0.035,116.0,0.9960200000000001,3.12,0.38,9.1,6,1
7.5,0.58,0.56,3.1,0.153,14.0,0.9947600000000001,3.21,1.03,11.6,6,0
5.9,0.24,0.26,12.3,0.053,134.0,0.9972,3.34,0.45,9.5,6,1
6.5,0.18,0.26,1.4,0.040999999999999995,141.0,0.9941,3.34,0.72,9.5,6,1
6.2,0.2,0.25,15.0,0.055,120.0,0.9976700000000001,3.19,0.53,9.6,6,1
5.4,0.5,0.13,5.0,0.027999999999999997,107.0,0.99079,3.48,0.88,13.5,7,1
6.2,0.27,0.32,6.3,0.048,159.0,0.99282,3.21,0.6,11.0,6,1
6.6,0.66,0.0,3.0,0.115,31.0,0.99629,3.45,0.63,10.3,5,0
8.0,0.36,0.39,1.6,0.024,93.0,0.99116,3.15,0.49,11.9,6,1
7.0,0.32,0.24,6.2,0.048,228.0,0.9957,3.23,0.62,9.4,6,1
6.0,0.17,0.36,1.7,0.042,61.0,0.99144,3.22,0.54,10.8,6,1
5.9,0.2,0.23,1.5,0.037000000000000005,93.0,0.99021,3.36,0.49,12.0,6,1
6.5,0.33,0.38,2.5,0.047,148.0,0.98964,3.17,0.43,12.7,6,1
8.5,0.49,0.11,2.3,0.084,67.0,0.9968,3.17,0.53,9.4,5,0
7.3,0.16,0.35,1.5,0.036000000000000004,108.0,0.9934200000000001,3.27,0.51,10.2,6,1
10.9,0.39,0.47,1.8,0.11800000000000001,14.0,0.9982,3.3,0.75,9.8,6,0
6.2,0.28,0.41,5.0,0.043,188.0,0.99318,3.23,0.64,10.8,6,1
6.7,0.25,0.23,7.2,0.038,220.0,0.9952,3.14,0.35,9.5,5,1
8.4,0.19,0.42,1.6,0.047,101.0,0.9940000000000001,3.06,0.65,11.1,4,1
6.5,0.28,0.33,15.7,0.053,190.0,0.9978,3.22,0.51,9.7,6,1
6.2,0.44,0.18,7.7,0.096,210.0,0.99771,3.56,0.72,9.2,5,1
6.4,0.18,0.74,11.9,0.046,168.0,0.9978,3.58,0.68,10.1,5,1
6.3,0.14,0.39,1.2,0.044000000000000004,116.0,0.992,3.26,0.53,10.3,6,1
6.6,0.23,0.3,4.6,0.06,154.0,0.9914200000000001,3.23,0.49,12.2,8,1
6.3,0.24,0.35,2.3,0.039,109.0,0.99056,3.34,0.44,11.8,6,1
6.8,0.33,0.3,2.1,0.047,147.0,0.9886,3.24,0.56,13.4,6,1
7.1,0.14,0.35,1.4,0.039,128.0,0.9921200000000001,2.97,0.68,10.4,5,1
6.2,0.3,0.26,13.4,0.046,206.0,0.99775,3.17,0.43,9.5,6,1
6.8,0.17,0.34,2.0,0.04,111.0,0.99,3.24,0.45,12.9,6,1
6.2,0.23,0.36,17.2,0.039,130.0,0.99946,3.23,0.43,8.8,6,1
7.4,0.16,0.3,13.7,0.055999999999999994,168.0,0.99825,2.9,0.44,8.7,7,1
7.2,0.23,0.39,14.2,0.057999999999999996,192.0,0.9979,2.98,0.48,9.0,7,1
6.7,0.18,0.24,10.3,0.057,185.0,0.99519,3.12,0.5,10.6,6,1
5.5,0.28,0.21,1.6,0.032,85.0,0.9902700000000001,3.42,0.42,12.5,5,1
7.1,0.32,0.24,13.1,0.05,204.0,0.998,3.1,0.49,8.8,5,1
8.0,0.22,0.28,14.0,0.053,197.0,0.9981,3.14,0.45,9.8,6,1
8.2,0.4,0.44,2.8,0.08900000000000001,43.0,0.9975,3.53,0.61,10.5,6,0
11.1,0.18,0.48,1.5,0.068,15.0,0.9973,3.22,0.64,10.1,6,0
7.9,0.19,0.42,1.6,0.057,30.0,0.9940000000000001,3.29,0.69,11.2,6,0
6.1,0.25,0.24,12.1,0.046,172.0,0.998,3.35,0.45,9.5,5,1
8.3,0.2,0.49,1.7,0.04,169.0,0.9938,3.05,0.37,10.1,5,1
9.9,0.44,0.46,2.2,0.091,41.0,0.9963799999999999,3.18,0.69,11.9,6,0
8.8,0.61,0.14,2.4,0.067,42.0,0.9969,3.19,0.59,9.5,5,0
7.6,0.31,0.23,12.7,0.054000000000000006,139.0,0.99836,3.16,0.5,9.7,4,1
8.7,0.48,0.3,2.8,0.066,28.0,0.9964,3.33,0.67,11.2,7,0
7.0,0.55,0.05,8.0,0.036000000000000004,164.0,0.99269,3.26,0.46,12.2,6,1
6.0,0.29,0.25,1.4,0.033,114.0,0.9879399999999999,3.08,0.43,13.2,6,1
6.3,0.33,0.2,5.8,0.04,144.0,0.99425,3.15,0.63,9.9,5,1
9.2,0.63,0.21,2.7,0.09699999999999999,65.0,0.9988,3.28,0.58,9.6,5,0
8.3,0.6,0.25,2.2,0.11800000000000001,38.0,0.99616,3.15,0.53,9.8,5,0
6.1,0.14,0.25,1.3,0.047,173.0,0.9925,3.35,0.46,10.0,6,1
6.2,0.12,0.34,1.5,0.045,117.0,0.9939,3.42,0.51,9.0,6,1
7.6,0.26,0.58,7.9,0.040999999999999995,180.0,0.9966,3.07,0.38,9.0,5,1
6.8,0.51,0.3,4.2,0.066,165.0,0.9945,3.2,0.42,9.1,5,1
8.3,0.27,0.39,2.4,0.057999999999999996,107.0,0.9955,3.28,0.59,10.3,5,1
8.1,0.5,0.47,1.1,0.037000000000000005,126.0,0.9938,3.21,0.42,10.9,5,1
7.6,0.2,0.3,14.2,0.055999999999999994,212.5,0.9990000000000001,3.14,0.46,8.9,8,1
7.2,0.19,0.27,11.2,0.061,149.0,0.99772,2.99,0.59,9.3,6,1
6.1,0.53,0.08,1.9,0.077,45.0,0.9952799999999999,3.6,0.68,10.3,6,0
6.4,0.35,0.35,5.6,0.034,148.0,0.99441,3.17,0.5,9.8,4,1
8.4,0.28,0.4,8.9,0.048,146.0,0.9988,3.4,0.46,9.3,5,1
10.7,0.46,0.39,2.0,0.061,15.0,0.9981,3.18,0.62,9.5,5,0
7.8,0.39,0.26,9.9,0.059000000000000004,181.0,0.9955,3.04,0.42,10.9,6,1
7.1,0.875,0.05,5.7,0.08199999999999999,14.0,0.99808,3.4,0.52,10.2,3,0
6.5,0.41,0.24,14.0,0.048,113.0,0.9982,3.44,0.53,9.8,6,1
6.8,0.29,0.49,1.4,0.142,148.0,0.9937,3.08,0.49,9.0,6,1
7.3,0.38,0.21,2.0,0.08,35.0,0.9961,3.33,0.47,9.5,5,0
7.4,0.2,1.66,2.1,0.022000000000000002,113.0,0.99165,3.26,0.55,12.2,6,1
5.9,0.17,0.29,3.1,0.03,123.0,0.98913,3.41,0.33,13.7,7,1
7.6,0.36,0.49,11.3,0.046,221.0,0.9984,3.01,0.43,9.2,5,1
6.8,0.15,0.41,12.9,0.044000000000000004,183.0,0.9974200000000001,3.24,0.78,10.2,6,1
10.6,0.44,0.68,4.1,0.114,24.0,0.997,3.06,0.66,13.4,6,0
7.9,0.21,0.39,2.0,0.057,138.0,0.9917600000000001,3.05,0.52,10.9,5,1
6.8,0.63,0.04,1.3,0.057999999999999996,133.0,0.99271,3.17,0.39,10.2,4,1
7.1,0.27,0.28,1.25,0.023,89.0,0.98993,2.95,0.3,11.4,4,1
7.3,0.2,0.39,2.3,0.048,87.0,0.99044,2.94,0.35,12.0,6,1
6.2,0.24,0.22,7.9,0.053,149.0,0.99545,3.23,0.52,9.3,5,1
6.6,0.33,0.31,1.3,0.02,89.0,0.99035,3.26,0.44,12.4,8,1
6.9,0.4,0.3,10.6,0.033,87.0,0.99265,3.15,0.45,12.8,6,1
8.8,0.33,0.36,2.1,0.034,125.0,0.99166,2.96,0.98,12.7,6,1
7.5,0.4,0.12,3.0,0.092,53.0,0.9967,3.37,0.7,10.3,6,0
6.0,0.25,0.28,7.7,0.053,132.0,0.9948899999999999,3.06,0.5,9.4,6,1
6.4,0.38,0.26,8.2,0.043,98.0,0.99234,2.99,0.31,11.4,6,1
6.7,0.41,0.34,9.2,0.049,150.0,0.9968,3.22,0.51,9.1,5,1
8.3,0.26,0.37,1.4,0.076,23.0,0.9974,3.26,0.7,9.6,6,0
7.2,0.22,0.28,7.2,0.06,132.0,0.9935,3.08,0.59,11.3,6,1
7.0,0.16,0.32,1.1,0.032,80.0,0.98972,3.23,0.36,12.1,6,1
7.4,0.38,0.34,8.3,0.052000000000000005,168.0,0.9962700000000001,3.11,0.52,9.2,5,1
7.3,0.26,0.33,11.8,0.057,127.0,0.9969299999999999,3.1,0.55,10.0,6,1
6.6,0.24,0.24,8.6,0.034,135.0,0.99582,3.33,0.59,10.3,6,1
8.5,0.18,0.3,1.1,0.027999999999999997,95.0,0.99272,2.83,0.36,10.0,4,1
6.0,0.32,0.46,1.5,0.05,189.0,0.99308,3.24,0.49,9.6,5,1
7.0,0.23,0.42,18.05,0.05,144.0,0.9999,3.22,0.42,8.8,5,1
7.6,0.23,0.26,15.3,0.067,166.0,0.9986,3.03,0.44,9.2,4,1
6.8,0.45,0.3,11.8,0.094,97.0,0.997,3.09,0.44,9.6,5,1
6.1,0.38,0.47,1.4,0.051,210.0,0.9930899999999999,3.24,0.5,9.6,5,1
7.8,0.5,0.12,1.8,0.17800000000000002,21.0,0.996,3.28,0.87,9.8,6,0
7.1,0.24,0.41,17.8,0.046,145.0,0.9998,3.32,0.39,8.7,5,1
7.2,0.34,0.21,2.5,0.075,68.0,0.9958600000000001,3.37,0.54,10.1,6,0
7.7,0.34,0.3,8.0,0.048,192.0,0.9951,2.97,0.47,10.9,5,1
6.7,0.22,0.33,1.2,0.036000000000000004,86.0,0.9905799999999999,3.1,0.76,11.4,6,1
5.3,0.275,0.24,7.4,0.038,114.0,0.99313,3.38,0.51,11.0,6,1
6.6,0.17,0.28,1.8,0.042,178.0,0.9920399999999999,3.15,0.42,10.2,5,1
7.6,0.38,0.2,3.4,0.046,116.0,0.9944,3.15,0.41,9.4,5,1
6.3,0.695,0.55,12.9,0.055999999999999994,252.0,0.9980600000000001,3.29,0.49,8.7,5,1
6.3,0.41,0.3,3.2,0.03,164.0,0.9927,3.53,0.79,11.7,7,1
6.3,0.34,0.52,6.3,0.047,186.0,0.9948100000000001,3.18,0.44,9.6,5,1
7.6,0.27,0.33,2.0,0.059000000000000004,175.0,0.9944,3.22,0.56,9.9,5,1
7.3,0.3,0.22,6.4,0.055999999999999994,168.0,0.9947,3.13,0.35,10.1,6,1
9.8,0.31,0.49,15.4,0.046,119.0,1.0004,3.18,0.45,9.5,5,1
7.3,0.3,0.34,2.7,0.044000000000000004,108.0,0.99105,3.36,0.53,12.8,8,1
8.0,0.17,0.29,2.4,0.028999999999999998,119.0,0.98944,3.03,0.33,12.9,6,1
5.8,0.26,0.3,2.6,0.034,129.0,0.9902,3.2,0.38,11.5,4,1
8.2,0.38,0.32,2.5,0.08,71.0,0.99624,3.27,0.85,11.0,6,0
7.3,0.28,0.54,12.9,0.049,162.5,0.9984,3.06,0.45,9.1,6,1
5.8,0.29,0.15,1.1,0.028999999999999998,83.0,0.9898,3.3,0.4,11.4,6,1
6.4,0.24,0.26,8.2,0.054000000000000006,182.0,0.9953799999999999,3.12,0.5,9.5,5,1
6.6,0.13,0.29,13.9,0.055999999999999994,95.0,0.99702,3.17,0.39,9.4,6,1
8.3,0.49,0.43,2.5,0.036000000000000004,116.0,0.9944,3.23,0.47,10.7,6,1
6.7,0.34,0.31,16.4,0.051,146.0,0.99834,3.06,0.54,9.1,5,1
7.8,0.43,0.7,1.9,0.46399999999999997,67.0,0.9974,3.13,1.28,9.4,5,0
7.6,0.14,0.74,1.6,0.04,103.0,0.9916,3.07,0.4,10.8,7,1
5.7,0.255,0.65,1.2,0.079,137.0,0.9930700000000001,3.2,0.42,9.4,5,1
7.1,0.28,0.26,1.9,0.049,86.0,0.9934,3.15,0.38,9.4,5,1
6.5,0.24,0.39,17.3,0.052000000000000005,126.0,0.9988799999999999,3.11,0.47,9.2,6,1
6.5,0.32,0.3,2.3,0.051,127.0,0.98964,3.13,0.52,12.8,6,1
7.0,0.26,0.46,15.55,0.037000000000000005,171.0,0.9986,2.94,0.35,8.8,6,1
5.6,0.245,0.25,9.7,0.032,68.0,0.9940000000000001,3.31,0.34,10.5,5,1
7.9,0.14,0.74,1.2,0.027999999999999997,165.0,0.991,3.08,0.82,12.3,6,1
8.6,0.49,0.29,2.0,0.11,133.0,0.9972,2.93,1.98,9.8,5,0
6.6,0.45,0.43,7.2,0.064,186.0,0.9954,3.12,0.44,9.4,5,1
8.1,0.29,0.49,7.1,0.042,124.0,0.9944,3.14,0.41,10.8,6,1
8.5,0.15,0.49,1.5,0.031,122.0,0.9932,3.03,0.4,10.3,6,1
7.2,0.15,0.38,1.2,0.038,110.0,0.9917,3.19,0.43,11.1,6,1
7.4,0.16,0.32,1.4,0.065,140.0,0.99134,3.06,0.47,11.4,6,1
5.0,0.33,0.16,1.5,0.049,97.0,0.9917,3.48,0.44,10.7,6,1
7.8,0.965,0.6,65.8,0.07400000000000001,160.0,1.03898,3.39,0.69,11.7,6,1
5.9,0.54,0.0,0.8,0.032,82.0,0.9928600000000001,3.25,0.36,8.8,5,1
6.2,0.255,0.27,1.3,0.037000000000000005,86.0,0.98834,3.05,0.59,12.9,7,1
5.4,0.29,0.47,3.0,0.052000000000000005,145.0,0.993,3.29,0.75,10.0,6,1
8.3,0.655,0.12,2.3,0.083,113.0,0.9966,3.17,0.66,9.8,5,0
7.1,0.26,0.37,5.5,0.025,105.0,0.99082,3.06,0.33,12.6,8,1
6.7,0.41,0.27,2.6,0.033,85.0,0.9908600000000001,3.05,0.34,11.7,6,1
4.9,0.335,0.14,1.3,0.036000000000000004,168.0,0.9921200000000001,3.47,0.46,10.4666666666667,5,1
7.7,0.23,0.37,1.8,0.046,60.0,0.9971,3.41,0.71,12.1,6,0
